business_id,name,rating,review_count,category,lat,lon,address,phone,category_source
6tQiAjG8PqfFg2OqUinrGQ,Caracole,5.0,5,French,48.9223309519854,2.25264687091112,2 rue des Anciens Combattants 92700 Colombes France,+33 1 47 84 25 80,restaurants
IV-U3hpsW7eL0eB3ogSc9A,Jackpot,5.0,9,"French, Beer Bar, Cocktail Bars",48.86179,2.3573,10 rue des Haudriettes 75003 Paris France,+33 1 42 71 61 46,restaurants
UjxlYEPpNSHZsgkXTZXAfA,Jeongané,5.0,9,Korean,48.83189,2.30421,60 rue des Morillons 75015 Paris France,+33 9 73 56 35 88,restaurants
KpoXpvctx9Yw5rP7T6FdgQ,Chef Jean Yves,5.0,9,Restaurants,48.8676699,2.35526,74 rue du Vertbois 75011 Paris France,+33 6 80 64 18 84,restaurants
LiswnNHQWuf2VO9C_2d59Q,Kanna Tanna,5.0,7,Sri Lankan,48.8800049,2.3345288,40 rue Jean Baptiste Pigalle 75009 Paris France,+33 6 50 29 19 95,restaurants
skTAHuCvKJOXXG7HAecszg,Restaurant Montée,5.0,8,French,48.84077,2.33068,9 rue Léopold Robert 75014 Paris France,+33 1 43 25 57 63,restaurants
nqb3iKcboDnrGpL3xrq23Q,Tu Fais ta Crêpe,5.0,6,Creperies,48.85002,2.28913,33 rue Viala 75015 Paris France,,restaurants
b-bFPUjflbPMEZ6Z1Co9Wg,Haha,5.0,5,Pan Asian,48.88529,2.33525,6 rue Aristide Bruant 75018 Paris France,+33 1 42 23 70 83,restaurants
kqYlDMCMVD4wwfpYuHrTIg,Pinzuti,5.0,5,"Pizza, Corsican",48.89187,2.33379,212 rue Marcadet 75018 Paris France,+33 1 42 51 70 55,restaurants
gY53PRj0ZwyHCBq2e8nngQ,Makham Thai,5.0,7,Thai,48.87304,2.343904,11 rue de Montyon 75009 Paris France,+33 1 47 70 40 95,restaurants
eoUCWArm9w8kXtyA0N7MoQ,ASPIC,5.0,34,French,48.87918,2.34367,24 rue de la Tour d'Auvergne 75009 Paris France,+33 9 82 49 30 98,restaurants
J1uJVDBqr9SbXz0RnUG-tQ,Le Bistro V,5.0,29,"Bistros, French",48.83768,2.34622,56 bd de Port-Royal 75005 Paris France,+33 1 45 35 35 31,restaurants
sELjVQsud9aKqLhBC9vNqw,Pontochoux,4.9,19,Japanese,48.861319,2.365104,18 rue du Pont aux Choux 75003 Paris France,+33 9 86 70 77 00,restaurants
lYTQNVXVVGYKrxViUGl68g,Alliance,4.9,17,French,48.84993,2.35329,5 rue de Poissy 75005 Paris France,+33 1 75 51 57 54,restaurants
F0lJ6g6Q6SItwW9FS4WM8A,Le Bizetro,4.9,16,French,48.86676,2.29858,6 rue Georges Bizet 75116 Paris France,+33 1 47 23 85 41,restaurants
H8wx17sZ7i4C463OgHCDFQ,Mokonuts,4.9,43,"Cafes, Bakeries",48.8507634203731,2.38146599382162,5 rue Saint-Bernard 75011 Paris France,+33 9 80 81 82 85,restaurants
f9XCOqtE3qrvURUXIQbLzQ,Marche ou Crêpe,4.9,14,"Creperies, Bars",48.85262,2.40042,18 rue des Haies 75020 Paris France,+33 9 54 89 17 72,restaurants
Ww6EF_hHV3PbpSznu_l29A,Vietnam Food,4.9,14,Vietnamese,48.8570652334938,2.30119083076715,63 avenue de la Bourdonnais 75007 Paris France,+33 6 18 47 02 75,restaurants
yFZ1_kGVYiTwqNR2O4HQqA,Cook'n Saj,4.9,26,Lebanese,48.85314,2.33197,5 rue Bernard Palissy 75006 Paris France,+33 1 45 49 01 56,restaurants
qsnDWWLY1VlpJ1-j05oyiw,Eels,4.9,26,French,48.873248,2.3499957,27 rue d'Hauteville 75010 Paris France,+33 1 42 28 80 20,restaurants
vBgH6P6TGe5WiEIYY32zug,Vivre Opéra Garnier,4.9,13,French,48.86922,2.33446,3 rue de la Michodière 75002 Paris France,+33 1 58 22 89 90,restaurants
SjoaLqu2jTjYjeP0IOotZQ,Les Nouilles Fraiches,4.9,12,"Chinese, Ramen",48.8475092,2.29966,32 rue Frémicourt 75015 Paris France,+33 9 83 05 27 89,restaurants
1oeXmtMcBbS0BZbsLGZ0qg,Jixiao's Buns,4.9,11,Pan Asian,48.8644754144291,2.35501288596881,91 rue Beaubourg 75003 Paris France,+33 1 56 06 90 18,restaurants
Ij4m8UMalmLH_yQtTqvPNQ,The Publisher,4.9,22,"Gastropubs, Pubs, Burgers",48.8805743518068,2.31821188267692,33 rue de Constantinople 75008 Paris France,+33 9 84 01 74 47,restaurants
cnb32GbaHRczxiWQGISICQ,L'Initial,4.9,11,French,48.8507038531378,2.35039796680212,9 rue de Bievre 75005 Paris France,+33 1 42 01 84 22,restaurants
ilCyT646klObzfxseJ0z1A,Nadia,4.9,11,"Creperies, French, Wine Bars",48.8512795,2.3440643,94 bd Saint Germain 75005 Paris France,+33 1 46 33 22 90,restaurants
V6-KvEIECs8P2cXayCO22Q,Signature Montmartre,4.9,21,Asian Fusion,48.88443,2.34129,12 rue des Trois Frères 75018 Paris France,+33 1 84 25 30 00,restaurants
kPyqVsm4qdXb9sZvRQ8k2Q,La Brick,4.9,20,Middle Eastern,48.87559,2.38188,13 Rue Pradier buttes Chaumont 75019 Paris France,+33 1 75 50 95 32,restaurants
mCrA2mxH0DfpgzIgte1ySg,La Piazzetta,4.9,10,"Italian, Breakfast & Brunch",48.843792,2.3305,1 rue Bréa 75004 Paris France,+33 9 73 22 07 68,restaurants
6GOzjK6ONKw2mCxGSc4gqA,B&M,4.9,10,Burgers,48.884396,2.339872,98 rue des Martyrs 75018 Paris France,+33 1 42 58 39 20,restaurants
u-PsbIdHlea2tcgVpwPJsQ,Fuji Yaki,4.9,10,"Japanese, Sushi Bars",48.85431,2.37125,15 rue de la Roquette 75011 Paris France,+33 1 43 38 45 57,restaurants
-rcpysSmRK2hqapL0OCW8g,Sapori di Parma,4.9,19,Italian,48.856232,2.3021,56 avenue de la Bourdonnais 75007 Paris France,+33 1 45 56 19 38,restaurants
H8wx17sZ7i4C463OgHCDFQ,Mokonuts,4.9,43,"Cafes, Bakeries",48.8507634203731,2.38146599382162,5 rue Saint-Bernard 75011 Paris France,+33 9 80 81 82 85,cafes
gOnfespYnOnHHKdtvsiLhQ,JOZI Brunch Panthéon,4.8,49,"Coffee & Tea, Breakfast & Brunch",48.84787,2.34706,3 rue Valette 75005 Paris France,+33 6 06 06 06 06,cafes
DH956iI91y45OpnCNb5_sg,Fringe,4.8,12,Coffee & Tea,48.86272,2.36476,106 rue de Turenne 75003 Paris France,,cafes
tXUEgPAskgZoG1fLxFph0w,ALMA,4.8,12,"Chimney Cakes, Cafes, Coffee & Tea",48.8577406800785,2.36776560544968,59 boulevard Beaumarchais 75003 Paris France,+33 9 66 84 57 34,cafes
uZm7gIlhJEmDOfCyKQ0npg,Motors Coffee,4.8,21,"Coffee & Tea, Coffee Roasteries",48.85929,2.34696,7 rue des Halles 75001 Paris France,,cafes
OonhT4mr0ZOK7-yD3t1nOA,A. Lacroix,4.8,122,"Coffee & Tea, Patisserie/Cake Shop, Ice Cream & Frozen Yogurt",48.851727,2.349427,11 quai de Montebello 75005 Paris France,+33 1 74 64 14 86,cafes
uSbrVw_sVHOthg63MwJBxA,Zia Paris,4.7,100,"Cafes, Breakfast & Brunch",48.854286,2.3071856,22 avenue de Tourville 75007 Paris France,+33 1 44 18 90 71,cafes
Bx9w5upaDemxCcDZHDppQw,Matamata Coffee Bar,4.7,97,"Coffee & Tea, Breakfast & Brunch, Sandwiches",48.86611,2.34411,58 rue d'Argout 75002 Paris France,+33 1 71 39 44 58,cafes
rbBs01WKKsVZG61q5IwJ_w,Holybelly,4.7,321,"Breakfast & Brunch, Coffee & Tea",48.871022,2.359819,5 rue Lucien Sampaix 75010 Paris France,+33 1 82 28 00 80,cafes
bbi97rCa7UL4jOZ2eNZVwA,O Coffeeshop,4.7,88,"Cafes, Breakfast & Brunch",48.84911,2.291145,23 rue de Lourmel 75015 Paris France,+33 1 45 79 69 89,cafes
mXh5T_3qkHvaBYtIRFlNjg,Le Barbouquin,4.6,16,"Bookstores, Cafes",48.871052,2.3787811,1 rue Dénoyez 75020 Paris France,+33 9 84 32 13 21,cafes
bEH_TOa8ZNdu0vBd56SLjw,Kozy,4.6,37,"Coffee & Tea, Breakfast & Brunch, Sandwiches",48.87158,2.3069799,48 rue de Ponthieu 75008 Paris France,,cafes
a4b_lJCKCWX8OABfu6bApg,Cafe Les Rosiers,4.6,12,"Pizza, Cafes, Coffee & Tea",48.8564612,2.3608376,2 rue des Rosiers 75004 Paris France,+33 1 48 87 94 09,cafes
2FpjotD9BEi8SV0ASQVQBw,Yellow Tucan,4.6,12,Cafes,48.8547283,2.367573,20 rue des Tournelles 75004 Paris France,,cafes
XR5IlJLXRWGBnuuDa1v__g,Le Café Laurent,4.6,19,"Bars, Jazz & Blues, Cafes",48.85476,2.33948,Hôtel d'Aubusson 33 rue Dauphine 75006 Paris France,+33 1 43 29 03 33,cafes
GhuBVzRYZ2nWSKgXdEmBpw,The Hardware Société,4.6,227,"Coffee & Tea, Breakfast & Brunch, Australian",48.88688,2.3445299,10 rue Lamarck 75018 Paris France,+33 1 42 51 69 03,cafes
lTGYl3EcDKgXUhKpd7qQsw,Le Pré,4.5,11,"Cocktail Bars, Beer Bar, Cafes",48.85301,2.33514,4 rue du Four 75006 Paris France,+33 1 40 46 93 22,cafes
70xArgLO0k56YAytyBIHyg,Baguett's Café | Coffeeshop & Brunch Everyday,4.5,266,"Cafes, Breakfast & Brunch",48.86528,2.33657,33 rue de Richelieu 75001 Paris France,+33 9 54 83 04 86,cafes
O6W9MNVJieduP96yjtUm6w,Dose,4.5,74,Coffee & Tea,48.84221,2.34983,73 rue Mouffetard 75005 Paris France,+33 1 43 36 65 03,cafes
aEQTW9f3_Kzi2G183OFj5Q,Anticafé,4.5,42,Cafes,48.864178,2.336246,10 rue de Richelieu 75001 Paris France,+33 1 73 71 72 86,cafes
v3l5RONm2TQvw10VtunR5A,Illy Café,4.8,4,Cafes,48.873181,2.324155,37 rue de l'Arcade 75008 Paris France,+33 1 44 71 09 81,cafes
njtO3_h1RsMQIkgYmYaOqg,Numéro 220,5.0,3,Cafes,48.844944,2.342091,220 rue Saint-Jacques 75005 Paris France,+33 6 66 93 58 71,cafes
ezXbRjZPlyH68dUK_xqgxw,Un Grain Décalé,4.8,4,"Coffee Roasteries, Cafes",48.84461,2.33205,3 rue Vavin 75006 Paris France,+33 1 42 01 05 48,cafes
j2mUHWVXSKSkEuHJao_wKg,Shakespeare and Company,4.5,376,"Bookstores, Cafes",48.852658704771,2.3469621526521,37 rue de la Bûcherie 75005 Paris France,+33 1 43 25 40 93,cafes
cEixu9Rr6e7j5IIsspU9QQ,Le Prince Racine,4.5,26,"Cafes, Brasseries, French",48.849857,2.339913,22 rue Monsieur le Prince 75006 Paris France,+33 1 43 29 83 35,cafes
TbgkFr1AOSKXVPrzKAM6IQ,Boot Café,4.5,57,Coffee & Tea,48.8611791,2.3653634,19 rue du Pont aux Choux 75003 Paris France,+33 1 73 70 14 57,cafes
8M_zqDs2Un9IQ0wOMQ1h8A,BREIZH Café Odéon | La Crêpe Autrement,4.5,108,"Creperies, Cafes, Seafood",48.851586,2.33885,1 rue de l'Odéon 75006 Paris France,+33 1 42 49 34 73,cafes
iikA0AB44n16ftdSKMA8Ag,Saint Pearl,4.4,41,Coffee & Tea,48.854947,2.330499,38 rue des Saints-Pères 75007 Paris France,+33 1 71 50 16 73,cafes
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,78,"French, Coffee & Tea, Breakfast & Brunch",48.8627362423863,2.339585,10 rue Croix des Petits Champs 75001 Paris France,+33 1 42 33 55 85,cafes
CZjokgK7fWD3IeGeQFg8lw,Café Madame,4.4,23,"Breakfast & Brunch, Cafes",48.8483521138708,2.33179995352665,25 Rue de Vaugirard 75006 Paris France,+33 1 45 48 82 86,cafes
KggnM_Z4wOa_JExunaaWHg,Le Temps des Cerises,4.4,394,"French, Bistros, Cafes",48.852569,2.364184,31 rue de la Cerisaie 75004 Paris France,+33 1 42 72 08 63,cafes
Awpieen9R_oOSOiCz2zcvA,Le Tiny Café,4.4,5,"Bars, French, Cafes",48.85518,2.37035,11 rue Daval 75011 Paris France,+33 6 22 10 82 09,cafes
Vp_nzzvsxn6RkhNJ-enoSQ,Cocorico,4.4,60,"Breakfast & Brunch, Cafes",48.85908,2.329159,5 rue du Bac 75007 Paris France,+33 1 40 26 82 03,cafes
xCkh4Sc0Ih6YAf4hEcrqQA,Le Comptoir,4.4,135,"Bistros, Cafes",48.8295898,2.33391,18 avenue René Coty 75014 Paris France,+33 1 43 22 61 91,cafes
j0lYErdk8ksysfnY0cKyrw,13 au Jardin,4.4,13,Cafes,48.84864,2.3394499,5 rue de Médicis 75006 Paris France,,cafes
usq5iWjjdFTeEFbpHjfRXQ,Strada Café,4.4,78,"Coffee & Tea, Breakfast & Brunch",48.863188,2.357273,94 rue du Temple 75003 Paris France,+33 1 44 61 09 28,cafes
rwQ6S3hT_51pRjT-GZd2PA,Le Lithographe,4.3,6,Cafes,48.83898,2.33043,234 boulevard Raspail 75014 Paris France,+33 1 77 13 26 08,cafes
tjQXZK4JYx8t0lEUW29CYw,Café Belloy,4.3,47,Cafes,48.868988,2.291886,37 avenue Kléber 75116 Paris France,+33 1 45 53 21 63,cafes
rukLJuVj9wTF8diraA1BCQ,Kozy Bosquet,4.3,362,"Coffee & Tea, Breakfast & Brunch, Sandwiches",48.85542,2.30539,79 avenue Bosquet 75007 Paris France,+33 1 85 09 45 19,cafes
aveslz7waP99LSjW_MnLBw,Le Café,4.3,69,Cafes,48.86483,2.34588,62 rue Tiquetonne 75002 Paris France,+33 1 40 39 08 00,cafes
EANWHJZ2cYZwoksbqAQsQg,Fragments,4.3,66,Cafes,48.8579908,2.3673476,76 rue des Tournelles 75003 Paris France,,cafes
IZjD1ziAcES3NCenPKg2eA,Le Café Alain Ducasse,5.0,2,Coffee & Tea,48.84905,2.3257,47 rue du Cherche-Midi 75006 Paris France,+33 1 45 48 03 96,cafes
67VmQL58GxF3bCEzRUfPZA,Carette,4.2,177,"Patisserie/Cake Shop, Macarons, Coffee & Tea",48.856336,2.365566,25 place des Vosges 75003 Paris France,+33 1 48 87 94 07,cafes
N3zQ7Y52QXRnfQy_Gri3yw,Claus - La Table du Petit-Déjeuner,4.2,259,"Breakfast & Brunch, Cafes",48.86246,2.34053,14 rue Jean-Jacques Rousseau 75001 Paris France,+33 1 42 33 55 10,cafes
zaaBsIRG3osbGdjY1_KMpQ,Le Parisien,4.2,23,Cafes,48.867887649549,2.35478201223373,337 rue Saint-Martin 75003 Paris France,+33 1 42 72 11 33,cafes
TKwoBEzwLxOlkmsSgz6szQ,L'Assignat,4.2,12,"French, Cafes",48.8560717,2.3394757,7 rue Guénégaud 75006 Paris France,+33 1 43 54 87 68,cafes
